order_id,customer_id,delivery_pincode,order_timestamp,order_value,discount_pct,item_category,order_hour,distance_km,is_returned
ORD506682,CUST101123,560082,2025-05-23 04:03:12,223.72,6.8,Home,23,7.1,0
ORD503496,CUST100395,560073,2025-05-23 04:37:00,785.37,9.6,Beauty,14,7.9,0
ORD501548,CUST101094,560113,2025-05-23 04:54:47,904.32,16.6,Electronics,4,7.3,0
ORD506247,CUST100973,560104,2025-05-23 05:44:47,882.31,21.8,Fashion,18,9.0,0
ORD502125,CUST100321,560065,2025-05-23 06:02:23,1444.89,28.1,Electronics,17,12.8,0
ORD501936,CUST100591,560113,2025-05-23 06:07:06,1234.34,33.5,Electronics,22,6.2,0
ORD500773,CUST101996,560015,2025-05-23 06:29:27,1223.21,12.7,Fashion,23,5.4,0
ORD502255,CUST100380,560058,2025-05-23 06:44:01,450.72,24.0,Fashion,23,22.9,1
ORD503964,CUST101164,560068,2025-05-23 06:48:06,862.98,3.1,Beauty,23,15.3,0
ORD503161,CUST101118,560062,2025-05-23 06:52:28,949.09,5.5,Electronics,8,1.0,0
ORD500038,CUST101762,560049,2025-05-23 07:26:24,792.38,8.8,Electronics,3,1.3,0
ORD507078,CUST101215,560078,2025-05-23 08:10:16,1413.7,24.7,Electronics,19,12.8,0
ORD505129,CUST100089,560064,2025-05-23 08:12:10,1645.32,36.2,Fashion,4,21.2,0
ORD507920,CUST100707,560034,2025-05-23 08:21:42,538.03,11.9,Electronics,0,7.6,0
ORD501204,CUST100474,560046,2025-05-23 08:38:25,854.13,39.5,Fashion,17,10.1,1
ORD506600,CUST101228,560056,2025-05-23 08:48:40,343.5,27.0,Fashion,11,13.9,1
ORD503331,CUST101467,560028,2025-05-23 09:52:09,2674.9,3.6,Fashion,22,12.9,0
ORD501837,CUST100794,560084,2025-05-23 10:06:01,1153.22,4.5,Home,16,2.8,0
ORD504616,CUST100194,560079,2025-05-23 10:14:45,686.27,8.4,Beauty,13,36.6,0
ORD503965,CUST100035,560031,2025-05-23 10:36:59,182.36,2.8,Fashion,9,14.1,0
ORD500608,CUST101462,560065,2025-05-23 10:49:57,794.88,24.6,Fashion,2,15.1,0
ORD503075,CUST101301,560015,2025-05-23 11:04:49,278.08,11.6,Beauty,12,5.0,0
ORD504929,CUST101967,560094,2025-05-23 12:32:53,777.74,11.8,Home,16,12.9,0
ORD501547,CUST100401,560040,2025-05-23 15:49:14,520.87,10.1,Home,7,11.8,0
ORD507643,CUST100156,560117,2025-05-23 16:42:41,939.01,7.3,Beauty,16,14.6,0
ORD500518,CUST100453,560084,2025-05-23 16:44:20,586.36,53.8,Home,23,8.6,1
ORD507619,CUST100474,560005,2025-05-23 16:47:09,824.03,9.9,Grocery,10,24.9,0
ORD507995,CUST101840,560069,2025-05-23 16:50:34,445.17,35.2,Electronics,6,1.6,0
ORD506453,CUST101026,560068,2025-05-23 16:55:04,1439.37,8.1,Fashion,10,6.4,0
ORD501370,CUST100580,560066,2025-05-23 17:32:14,568.72,24.0,Other,6,1.1,0
ORD506934,CUST100774,560013,2025-05-23 17:39:11,697.55,10.6,Grocery,22,9.6,0
ORD502966,CUST100247,560061,2025-05-23 18:31:57,582.79,19.6,Grocery,4,16.3,0
ORD507181,CUST100689,560081,2025-05-23 18:54:03,963.77,22.1,Electronics,12,16.7,0
ORD503128,CUST101203,560078,2025-05-23 19:41:28,1041.78,15.3,Home,9,2.8,0
ORD506210,CUST100452,560053,2025-05-23 22:09:15,503.72,22.3,Grocery,8,17.9,0
ORD506589,CUST101008,560104,2025-05-23 22:11:53,1068.3,27.1,Other,6,6.3,0
ORD502192,CUST101105,560053,2025-05-23 22:25:46,912.66,25.2,Other,13,14.9,0
ORD503626,CUST100515,560009,2025-05-23 23:25:42,724.16,3.7,Home,14,24.3,0
ORD501147,CUST100779,560098,2025-05-24 00:21:48,1321.15,47.7,Other,23,7.1,0
ORD502720,CUST101161,560113,2025-05-24 01:23:17,498.4,24.4,Fashion,0,4.6,0
ORD502241,CUST101597,560108,2025-05-24 01:32:16,632.8,18.2,Beauty,0,7.5,0
ORD507054,CUST100571,560000,2025-05-24 02:45:33,959.7,2.2,Electronics,10,3.9,0
ORD507913,CUST101553,560089,2025-05-24 02:55:30,660.27,2.7,Grocery,6,24.5,0
ORD507668,CUST100740,560079,2025-05-24 02:58:35,1242.75,10.3,Fashion,3,8.5,0
ORD505756,CUST100226,560086,2025-05-24 03:30:14,493.86,4.5,Fashion,7,7.5,0
ORD504560,CUST100151,560103,2025-05-24 03:47:28,517.52,30.4,Other,5,3.8,0
ORD503413,CUST100898,560024,2025-05-24 03:59:59,753.37,12.2,Grocery,4,17.3,1
ORD506696,CUST100544,560094,2025-05-24 04:02:59,1493.17,26.9,Fashion,8,8.2,0
ORD507312,CUST101858,560001,2025-05-24 05:26:56,457.26,27.2,Fashion,9,10.9,1
ORD503175,CUST100206,560098,2025-05-24 06:00:39,1273.09,11.8,Home,17,17.9,0
ORD500175,CUST101267,560065,2025-05-24 06:05:42,212.44,5.6,Fashion,16,1.0,0
ORD502967,CUST101535,560092,2025-05-24 06:07:36,552.74,27.4,Fashion,16,10.3,1
ORD501787,CUST100307,560117,2025-05-24 08:53:42,1084.19,6.2,Fashion,14,11.5,1
ORD502334,CUST101106,560054,2025-05-24 09:32:32,1080.98,23.1,Other,16,16.4,0
ORD506194,CUST100674,560012,2025-05-24 09:44:57,375.18,24.5,Grocery,7,2.9,0
ORD505644,CUST101701,560065,2025-05-24 10:01:19,414.48,42.7,Beauty,20,8.9,0
ORD503997,CUST100541,560081,2025-05-24 10:52:52,1116.91,22.5,Electronics,4,13.6,0
ORD501022,CUST100872,560001,2025-05-24 11:22:18,281.05,13.6,Fashion,3,6.8,0
ORD500926,CUST101430,560017,2025-05-24 12:14:23,300.14,17.8,Fashion,1,27.7,0
ORD505934,CUST100228,560059,2025-05-24 13:24:40,516.96,10.4,Other,9,14.0,0
ORD504453,CUST100651,560087,2025-05-24 13:31:11,342.29,30.3,Fashion,2,12.9,0
ORD503658,CUST101273,560022,2025-05-24 14:25:45,880.36,18.3,Electronics,23,22.6,0
ORD501562,CUST100311,560080,2025-05-24 14:39:00,667.71,27.0,Home,22,21.2,1
ORD500094,CUST100604,560086,2025-05-24 14:53:16,865.3,12.8,Fashion,11,13.7,0
ORD505245,CUST100171,560019,2025-05-24 16:18:16,615.54,31.1,Home,13,10.2,0
ORD503903,CUST101430,560062,2025-05-24 16:42:31,472.8,27.2,Fashion,5,20.6,1
ORD500257,CUST101639,560016,2025-05-24 16:50:37,546.29,8.2,Home,3,18.8,1
ORD505591,CUST100194,560038,2025-05-24 17:11:53,598.95,26.1,Electronics,22,17.9,1
ORD501035,CUST101265,560000,2025-05-24 17:48:38,1095.78,4.0,Fashion,13,1.0,0
ORD507241,CUST100212,560081,2025-05-24 18:08:37,1593.94,31.3,Beauty,0,27.1,0
ORD505176,CUST101900,560101,2025-05-24 20:02:45,1046.79,3.4,Home,9,1.3,0
ORD501439,CUST101766,560111,2025-05-24 20:11:21,424.19,27.0,Home,14,11.5,0
ORD507115,CUST100448,560058,2025-05-24 20:49:07,464.33,13.1,Fashion,13,6.6,1
ORD507702,CUST101995,560023,2025-05-24 21:00:42,1453.15,10.9,Other,13,14.4,0
ORD501349,CUST100307,560052,2025-05-24 22:34:54,896.69,39.5,Electronics,19,2.3,0
ORD507294,CUST100453,560028,2025-05-24 23:04:04,973.55,4.1,Home,10,17.6,0
ORD503401,CUST101579,560045,2025-05-24 23:20:29,284.11,6.7,Home,3,15.2,0
ORD500999,CUST101608,560028,2025-05-25 00:42:28,1059.29,18.1,Grocery,11,14.5,0
ORD500699,CUST100471,560065,2025-05-25 00:59:59,1735.81,17.3,Fashion,20,20.1,0
ORD503879,CUST101408,560077,2025-05-25 01:10:32,2763.44,14.3,Fashion,13,19.4,1
ORD504124,CUST100593,560028,2025-05-25 01:15:29,1644.11,22.0,Home,21,13.9,1
ORD500797,CUST100476,560103,2025-05-25 01:15:41,756.78,16.8,Fashion,6,14.0,0
ORD505061,CUST101823,560112,2025-05-25 02:05:08,1425.56,9.8,Fashion,13,8.1,0
ORD500101,CUST101431,560117,2025-05-25 02:09:18,420.62,11.5,Fashion,12,10.9,0
ORD506204,CUST100444,560115,2025-05-25 02:20:49,1424.62,53.3,Other,23,18.7,0
ORD500300,CUST101106,560030,2025-05-25 03:32:03,566.74,40.5,Grocery,1,8.4,0
ORD500152,CUST100557,560078,2025-05-25 04:06:50,513.5,5.0,Other,2,24.9,1
ORD500004,CUST100048,560084,2025-05-25 04:08:26,677.23,12.4,Fashion,9,15.1,0
ORD504165,CUST100740,560060,2025-05-25 04:53:40,1273.27,16.0,Electronics,22,12.9,0
ORD501278,CUST101998,560115,2025-05-25 04:58:46,505.32,23.8,Electronics,0,22.6,0
ORD500296,CUST101711,560061,2025-05-25 07:18:52,639.37,29.9,Home,3,1.7,0
ORD504653,CUST100514,560043,2025-05-25 08:25:06,622.51,28.4,Fashion,23,15.4,0
ORD502257,CUST100751,560103,2025-05-25 09:12:20,813.21,8.4,Beauty,3,16.6,0
ORD502859,CUST101628,560021,2025-05-25 10:01:34,776.33,28.3,Electronics,1,14.3,0
ORD503691,CUST101389,560013,2025-05-25 10:04:24,716.53,32.8,Home,18,16.3,0
ORD503819,CUST101657,560091,2025-05-25 10:19:59,1142.64,25.7,Fashion,18,2.1,1
ORD507991,CUST101286,560047,2025-05-25 10:27:39,674.13,3.6,Other,18,16.7,0
ORD507390,CUST101969,560059,2025-05-25 11:17:01,523.84,21.3,Home,6,5.9,1
ORD503323,CUST100407,560064,2025-05-25 11:19:47,410.98,14.6,Other,6,24.9,1
ORD506752,CUST101461,560004,2025-05-25 11:55:17,381.39,16.1,Other,6,28.2,0
ORD502236,CUST100057,560070,2025-05-25 12:01:52,736.19,45.2,Fashion,9,9.1,0
ORD507139,CUST101852,560116,2025-05-25 12:03:32,435.23,34.5,Beauty,2,4.2,0
ORD507297,CUST100001,560063,2025-05-25 12:38:35,378.38,27.1,Other,18,7.9,0
ORD504864,CUST101335,560082,2025-05-25 13:35:39,412.28,8.2,Grocery,5,7.4,0
ORD500462,CUST101461,560019,2025-05-25 14:17:38,480.94,1.9,Fashion,1,3.3,0
ORD504134,CUST101723,560084,2025-05-25 15:16:48,251.51,35.7,Fashion,3,28.9,1
ORD500551,CUST100453,560076,2025-05-25 16:01:03,1178.86,47.4,Fashion,19,9.7,0
ORD500613,CUST100836,560034,2025-05-25 16:30:42,265.56,32.3,Fashion,11,1.7,0
ORD506722,CUST101608,560084,2025-05-25 16:40:01,567.3,27.4,Beauty,11,28.7,0
ORD505793,CUST100314,560035,2025-05-25 17:09:16,514.6,10.0,Home,15,17.7,0
ORD503552,CUST101756,560108,2025-05-25 17:27:11,1245.13,4.9,Home,11,6.3,0
ORD506318,CUST101639,560067,2025-05-25 18:25:48,281.0,42.9,Grocery,10,6.8,0
ORD507200,CUST100767,560085,2025-05-25 18:33:22,327.25,9.2,Beauty,0,3.7,0
ORD503870,CUST101462,560103,2025-05-25 19:28:45,637.64,35.3,Home,12,17.8,1
ORD503284,CUST101408,560067,2025-05-25 20:22:33,1267.07,16.2,Fashion,1,1.0,1
ORD501846,CUST101246,560086,2025-05-25 20:27:50,603.53,11.9,Fashion,23,13.4,0
ORD501211,CUST100884,560103,2025-05-25 21:38:15,217.68,37.7,Fashion,0,9.0,0
ORD500523,CUST101744,560074,2025-05-25 22:02:24,917.51,17.1,Beauty,10,14.7,0
ORD504237,CUST101481,560004,2025-05-25 22:11:02,388.36,22.4,Other,6,12.7,0
ORD507711,CUST100684,560077,2025-05-25 22:53:58,1582.17,18.7,Grocery,6,24.9,0
ORD506773,CUST100414,560055,2025-05-26 00:26:15,460.6,17.9,Home,23,11.3,0
ORD501603,CUST101892,560068,2025-05-26 01:32:54,1192.84,18.1,Fashion,17,5.3,0
ORD504933,CUST100120,560111,2025-05-26 02:16:48,423.27,8.8,Other,11,12.6,0
ORD506313,CUST100542,560116,2025-05-26 02:48:25,562.52,16.4,Other,20,9.7,0
ORD503923,CUST100948,560080,2025-05-26 03:02:46,966.01,10.4,Electronics,19,13.8,1
ORD503433,CUST100524,560018,2025-05-26 03:07:31,954.75,10.3,Electronics,22,21.7,0
ORD500434,CUST101596,560008,2025-05-26 04:06:26,487.04,4.3,Electronics,11,11.7,0
ORD506179,CUST100281,560000,2025-05-26 04:14:43,676.08,30.9,Electronics,3,12.0,0
ORD501363,CUST100860,560102,2025-05-26 04:34:29,748.66,39.9,Other,11,14.6,1
ORD501011,CUST101505,560093,2025-05-26 04:38:50,1384.05,23.7,Home,13,13.4,0
ORD506232,CUST101505,560033,2025-05-26 04:52:51,340.96,14.3,Beauty,15,6.3,1
ORD500161,CUST100212,560073,2025-05-26 05:30:11,514.12,2.5,Fashion,2,1.9,1
ORD503279,CUST100557,560093,2025-05-26 05:56:19,1541.11,25.7,Fashion,15,5.7,0
ORD505637,CUST101620,560018,2025-05-26 05:58:29,2139.72,13.0,Grocery,14,7.9,0
ORD500394,CUST100367,560035,2025-05-26 07:54:02,264.04,20.4,Fashion,14,18.3,1
ORD500771,CUST100582,560001,2025-05-26 07:59:54,346.65,16.6,Beauty,4,19.9,1
ORD500500,CUST101466,560105,2025-05-26 08:29:09,773.77,12.6,Fashion,8,13.1,0
ORD501337,CUST101992,560098,2025-05-26 08:51:40,916.05,30.9,Electronics,19,11.1,0
ORD502716,CUST100405,560019,2025-05-26 09:00:45,623.82,15.6,Beauty,2,9.2,1
ORD504455,CUST100576,560074,2025-05-26 09:36:28,310.57,9.7,Fashion,15,8.1,0
ORD506798,CUST101416,560054,2025-05-26 10:04:42,869.96,7.5,Fashion,5,21.0,0
ORD500982,CUST100193,560073,2025-05-26 10:10:27,908.05,2.7,Beauty,21,14.5,1
ORD507504,CUST100935,560003,2025-05-26 11:16:49,657.03,7.4,Fashion,8,2.3,1
ORD507984,CUST101629,560108,2025-05-26 11:45:09,556.19,6.5,Home,17,22.0,0
ORD502647,CUST100872,560005,2025-05-26 13:29:19,463.36,23.7,Home,18,9.3,0
ORD501066,CUST101318,560077,2025-05-26 14:03:46,873.92,40.8,Fashion,4,16.6,1
ORD500452,CUST100813,560068,2025-05-26 14:57:30,964.71,15.1,Fashion,4,14.8,0
ORD507567,CUST101466,560118,2025-05-26 15:41:54,758.56,51.7,Other,5,6.4,0
ORD504196,CUST101794,560082,2025-05-26 16:42:47,384.55,28.2,Electronics,21,21.2,0
ORD501451,CUST100231,560008,2025-05-26 17:26:27,745.2,14.9,Grocery,18,22.9,1
ORD504712,CUST100666,560018,2025-05-26 18:08:53,555.56,12.3,Beauty,19,2.3,0
ORD500437,CUST101013,560051,2025-05-26 18:37:26,997.56,6.5,Fashion,15,8.0,0
ORD505902,CUST100872,560058,2025-05-26 18:43:49,617.12,8.5,Fashion,23,5.3,0
ORD505610,CUST101998,560088,2025-05-26 18:55:35,1087.75,29.0,Fashion,8,27.4,0
ORD503824,CUST101997,560084,2025-05-26 19:04:39,1002.22,22.0,Beauty,6,16.2,0
ORD503874,CUST100679,560050,2025-05-26 19:21:28,350.8,16.9,Fashion,0,1.5,1
ORD502040,CUST100935,560006,2025-05-26 22:09:29,201.02,6.1,Fashion,14,5.3,0
ORD507902,CUST100364,560012,2025-05-26 22:28:37,1169.51,41.2,Electronics,4,1.7,0
ORD500506,CUST101628,560052,2025-05-26 22:43:08,1005.6,13.8,Home,17,8.9,0
ORD505172,CUST101884,560007,2025-05-26 23:07:40,811.27,20.6,Beauty,18,35.8,0
ORD506848,CUST101701,560002,2025-05-27 00:14:50,1075.31,17.3,Electronics,12,2.0,0
ORD503480,CUST101460,560040,2025-05-27 00:32:52,1130.61,11.0,Fashion,9,10.7,1
ORD505355,CUST100057,560069,2025-05-27 00:50:34,239.16,20.5,Grocery,18,1.0,0
ORD500119,CUST101349,560042,2025-05-27 01:01:04,542.47,15.2,Beauty,3,4.8,0
ORD503804,CUST101183,560014,2025-05-27 02:30:05,503.79,8.9,Home,14,1.0,1
ORD504507,CUST101929,560105,2025-05-27 02:57:54,670.89,15.4,Other,20,11.9,0
ORD505450,CUST101893,560060,2025-05-27 03:19:17,341.06,4.0,Beauty,16,13.0,1
ORD504401,CUST100830,560069,2025-05-27 03:22:26,618.41,43.7,Other,18,1.0,0
ORD505222,CUST101491,560046,2025-05-27 04:27:11,483.64,17.3,Fashion,15,32.3,1
ORD503891,CUST100933,560093,2025-05-27 05:09:36,460.49,36.9,Other,19,21.4,0
ORD505919,CUST100410,560027,2025-05-27 06:55:55,410.09,9.2,Home,20,10.3,0
ORD507361,CUST100839,560004,2025-05-27 07:39:02,1181.24,20.5,Fashion,1,11.9,0
ORD506093,CUST101356,560096,2025-05-27 08:33:19,625.74,35.1,Home,9,6.4,0
ORD504029,CUST100985,560004,2025-05-27 09:06:02,1019.21,15.6,Home,19,12.7,0
ORD503719,CUST100530,560057,2025-05-27 09:22:58,592.97,35.4,Home,11,12.4,1
ORD505951,CUST101431,560042,2025-05-27 09:34:55,460.18,23.6,Other,21,2.1,0
ORD501824,CUST101473,560002,2025-05-27 09:38:48,378.76,26.0,Home,15,4.7,0
ORD504783,CUST101221,560004,2025-05-27 10:02:13,202.8,23.1,Fashion,1,7.0,0
ORD505447,CUST100278,560097,2025-05-27 10:18:09,387.49,1.8,Fashion,6,12.6,0
ORD501253,CUST100515,560011,2025-05-27 10:49:46,1128.38,14.5,Fashion,20,27.8,1
ORD501009,CUST100307,560084,2025-05-27 11:34:52,493.5,39.1,Electronics,11,4.5,0
ORD507018,CUST100717,560116,2025-05-27 12:02:29,1581.07,6.3,Fashion,15,6.9,0
ORD502157,CUST101167,560034,2025-05-27 12:14:40,5355.83,10.6,Grocery,16,12.2,0
ORD505920,CUST101230,560054,2025-05-27 12:23:18,461.3,33.6,Grocery,15,13.5,0
ORD504274,CUST101614,560029,2025-05-27 12:41:15,220.53,16.7,Electronics,6,16.1,0
ORD501499,CUST100488,560079,2025-05-27 14:49:11,329.35,9.7,Electronics,21,13.9,0
ORD500148,CUST101045,560034,2025-05-27 15:46:31,657.61,31.9,Fashion,23,11.8,1
ORD500826,CUST100308,560016,2025-05-27 15:59:06,846.73,4.9,Beauty,8,12.2,0
ORD500187,CUST100367,560094,2025-05-27 16:04:23,3192.04,24.8,Beauty,2,18.7,0
ORD500705,CUST100091,560101,2025-05-27 16:47:31,630.95,17.2,Home,18,16.2,0
ORD503156,CUST100343,560112,2025-05-27 17:51:59,867.89,16.7,Grocery,21,18.3,0
ORD507565,CUST100995,560019,2025-05-27 18:00:22,789.37,31.6,Beauty,3,11.4,0
ORD505331,CUST100049,560060,2025-05-27 19:12:34,625.25,16.1,Home,11,12.0,0
ORD500805,CUST101672,560084,2025-05-27 19:16:02,2004.19,15.5,Other,10,24.9,0
ORD501660,CUST100192,560002,2025-05-27 19:17:43,569.6,11.8,Home,5,17.9,0
ORD506076,CUST101833,560096,2025-05-27 20:05:33,293.96,9.2,Electronics,8,3.9,0
ORD501907,CUST101778,560111,2025-05-27 21:35:38,298.96,6.5,Beauty,4,5.6,0
ORD504997,CUST101586,560044,2025-05-27 22:07:27,1156.44,19.4,Electronics,4,17.5,1
ORD500353,CUST100467,560091,2025-05-27 22:53:48,179.61,5.3,Beauty,10,19.8,0
ORD507112,CUST100936,560029,2025-05-27 23:06:18,2306.09,24.5,Fashion,15,23.5,0
ORD501674,CUST101826,560012,2025-05-28 01:05:03,1793.29,9.3,Other,3,8.0,0
ORD504716,CUST100412,560013,2025-05-28 01:32:59,556.04,2.6,Fashion,5,24.8,0
ORD504269,CUST101905,560059,2025-05-28 02:17:43,1070.39,9.9,Electronics,12,7.3,0
ORD503422,CUST100988,560031,2025-05-28 02:40:34,150.0,22.8,Home,0,12.8,0
ORD506616,CUST101203,560046,2025-05-28 03:04:00,187.3,34.6,Other,9,14.8,0
ORD503603,CUST100575,560003,2025-05-28 04:55:55,818.2,7.4,Electronics,20,13.1,1
ORD502837,CUST101640,560014,2025-05-28 04:57:01,544.24,5.5,Fashion,21,21.8,0
ORD500384,CUST101326,560024,2025-05-28 06:45:16,231.87,52.6,Fashion,16,17.5,0
ORD503145,CUST100693,560003,2025-05-28 07:54:42,228.05,7.5,Fashion,13,11.7,0
ORD501919,CUST101444,560000,2025-05-28 09:20:19,277.41,14.4,Home,12,4.3,1
ORD505530,CUST101620,560055,2025-05-28 10:27:16,412.39,12.1,Fashion,21,6.9,0
ORD502114,CUST100297,560023,2025-05-28 10:30:31,839.4,24.6,Grocery,23,1.0,0
ORD506329,CUST100643,560090,2025-05-28 11:32:15,871.34,13.6,Grocery,20,28.3,0
ORD505002,CUST101112,560091,2025-05-28 11:44:46,1273.56,2.4,Grocery,17,2.2,0
ORD507524,CUST101192,560097,2025-05-28 12:26:42,1075.38,14.8,Grocery,19,21.2,0
ORD500672,CUST100312,560092,2025-05-28 12:37:47,1369.29,9.9,Fashion,10,7.8,0
ORD502692,CUST101923,560014,2025-05-28 13:44:19,506.3,15.4,Fashion,21,4.0,0
ORD505367,CUST100510,560070,2025-05-28 13:56:37,2799.53,42.1,Electronics,6,5.0,0
ORD504276,CUST100879,560085,2025-05-28 14:16:08,865.03,32.0,Beauty,12,12.3,0
ORD503218,CUST100451,560018,2025-05-28 14:28:57,703.57,19.7,Beauty,10,1.4,0
ORD506006,CUST100146,560004,2025-05-28 14:40:57,722.99,33.8,Grocery,17,9.4,0
ORD505075,CUST101954,560101,2025-05-28 15:20:17,1415.59,20.8,Fashion,14,6.7,0
ORD506728,CUST100296,560017,2025-05-28 15:45:02,548.9,27.8,Beauty,16,12.1,0
ORD503392,CUST101714,560081,2025-05-28 15:53:33,832.28,30.3,Beauty,4,19.1,0
ORD506629,CUST100037,560054,2025-05-28 15:58:38,910.61,1.9,Fashion,15,25.0,0
ORD504202,CUST101125,560082,2025-05-28 17:56:12,2434.04,32.2,Beauty,20,16.3,0
ORD507679,CUST101350,560098,2025-05-28 18:31:19,1721.19,10.0,Beauty,2,19.6,0
ORD503027,CUST101216,560110,2025-05-28 19:33:18,389.62,37.7,Electronics,8,26.7,0
ORD506791,CUST100722,560018,2025-05-28 19:44:00,1768.16,26.3,Electronics,10,5.9,0
ORD501522,CUST100835,560066,2025-05-28 19:59:07,479.07,12.5,Fashion,8,8.9,1
ORD507497,CUST101373,560014,2025-05-28 20:05:14,326.76,17.3,Electronics,22,13.7,1
ORD503058,CUST100088,560046,2025-05-28 20:41:48,238.2,8.7,Beauty,11,5.9,0
ORD507681,CUST100206,560000,2025-05-28 20:54:57,206.88,27.1,Fashion,16,8.7,0
ORD506908,CUST101022,560028,2025-05-28 21:21:39,455.35,5.5,Electronics,11,18.0,0
ORD506914,CUST100180,560007,2025-05-28 22:25:27,846.21,39.3,Electronics,3,4.5,1
ORD504838,CUST101984,560052,2025-05-28 22:26:32,1690.59,21.8,Other,1,13.9,1
ORD503578,CUST101207,560022,2025-05-28 23:29:04,1405.27,8.1,Beauty,6,11.1,1
ORD506863,CUST100467,560042,2025-05-28 23:29:34,468.09,28.4,Electronics,22,24.5,0
ORD502663,CUST100928,560005,2025-05-28 23:33:32,821.92,15.2,Other,13,19.6,0
ORD503324,CUST101494,560071,2025-05-28 23:55:20,1235.4,12.1,Fashion,4,4.7,0
ORD505923,CUST101974,560050,2025-05-29 00:03:41,688.66,9.8,Fashion,14,21.6,1
ORD501630,CUST101085,560070,2025-05-29 00:41:51,703.46,15.4,Electronics,20,1.0,0
ORD507155,CUST100423,560027,2025-05-29 01:12:44,185.16,17.4,Other,14,3.9,0
ORD504002,CUST101209,560055,2025-05-29 01:54:11,619.4,19.2,Electronics,11,1.5,0
ORD507313,CUST100520,560088,2025-05-29 02:02:04,557.06,14.8,Fashion,18,11.3,0
ORD504307,CUST101767,560029,2025-05-29 02:12:13,3013.02,30.7,Fashion,12,19.2,1
ORD501755,CUST101628,560033,2025-05-29 02:16:39,1403.64,37.0,Grocery,16,27.7,0
ORD503479,CUST101284,560078,2025-05-29 02:36:07,557.33,9.0,Fashion,18,15.7,0
ORD501666,CUST101873,560106,2025-05-29 03:38:32,439.78,21.5,Fashion,6,5.5,0
ORD506001,CUST101620,560005,2025-05-29 04:11:32,451.9,49.3,Grocery,17,18.9,0
ORD503045,CUST100011,560094,2025-05-29 04:32:20,284.6,37.0,Electronics,15,18.3,0
ORD505480,CUST101246,560051,2025-05-29 04:38:47,859.1,24.0,Home,14,7.2,0
ORD506369,CUST100002,560097,2025-05-29 05:09:22,983.02,11.9,Other,13,13.8,0
ORD507304,CUST101125,560060,2025-05-29 05:11:10,1193.31,32.8,Electronics,7,25.8,0
ORD501079,CUST100467,560048,2025-05-29 05:12:18,690.81,8.5,Fashion,2,1.0,0
ORD505234,CUST101390,560079,2025-05-29 05:48:47,1548.79,33.5,Fashion,5,13.7,0
ORD505434,CUST100810,560073,2025-05-29 06:25:59,186.75,22.9,Fashion,18,14.0,0
ORD506650,CUST101184,560058,2025-05-29 07:14:56,411.48,26.9,Fashion,15,14.1,0
ORD502708,CUST101893,560045,2025-05-29 07:32:04,1949.99,13.6,Other,11,4.8,0
ORD507521,CUST101465,560073,2025-05-29 07:43:50,336.17,16.1,Other,6,11.6,0
ORD506761,CUST100482,560099,2025-05-29 08:10:04,338.42,14.9,Beauty,0,3.6,0
ORD502996,CUST101651,560119,2025-05-29 09:39:07,1569.36,20.5,Fashion,16,17.9,0
ORD501763,CUST100157,560085,2025-05-29 10:36:49,878.13,17.9,Beauty,22,22.3,0
ORD503123,CUST101647,560017,2025-05-29 10:42:01,364.96,13.2,Fashion,19,14.2,0
ORD500104,CUST100485,560008,2025-05-29 10:43:43,491.48,11.6,Electronics,19,8.1,0
ORD507593,CUST101551,560096,2025-05-29 11:19:27,507.19,16.1,Electronics,7,5.6,0
ORD501209,CUST100872,560047,2025-05-29 11:37:13,1382.77,9.8,Fashion,5,11.5,1
ORD501796,CUST100593,560073,2025-05-29 12:05:02,609.83,7.9,Grocery,0,10.5,1
ORD501446,CUST101224,560099,2025-05-29 14:02:50,1510.93,7.7,Fashion,6,4.4,0
ORD505505,CUST100032,560019,2025-05-29 15:44:50,443.64,43.4,Electronics,15,1.0,0
ORD501537,CUST100896,560081,2025-05-29 17:11:46,1779.7,13.2,Electronics,8,7.4,0
ORD503853,CUST101974,560110,2025-05-29 17:27:48,445.71,1.9,Fashion,11,14.5,0
ORD505083,CUST100620,560099,2025-05-29 18:54:31,408.62,26.8,Beauty,20,4.9,0
ORD500698,CUST100671,560057,2025-05-29 19:06:38,2111.04,15.3,Fashion,6,13.5,0
ORD505305,CUST100533,560037,2025-05-29 19:13:09,449.79,15.7,Fashion,16,11.8,0
ORD502349,CUST100264,560028,2025-05-29 20:14:22,562.49,24.9,Other,4,11.9,0
ORD507632,CUST101306,560017,2025-05-29 20:20:45,1317.63,3.1,Electronics,23,7.8,0
ORD506088,CUST101411,560078,2025-05-29 20:38:28,1325.04,2.6,Other,7,9.5,0
ORD505497,CUST100194,560086,2025-05-29 21:41:41,343.32,22.2,Home,15,19.9,0
ORD507879,CUST101164,560051,2025-05-29 22:02:05,532.8,0.8,Fashion,8,11.2,0
ORD506010,CUST101261,560065,2025-05-29 22:34:11,541.84,23.0,Fashion,21,8.6,0
ORD501402,CUST100759,560042,2025-05-29 23:19:38,1718.27,12.4,Fashion,1,4.5,0
ORD500780,CUST100455,560075,2025-05-30 00:08:41,573.75,8.2,Home,22,17.7,0
ORD506426,CUST101427,560096,2025-05-30 01:31:43,306.44,12.1,Beauty,11,9.4,0
ORD506592,CUST100742,560107,2025-05-30 01:52:04,1177.63,37.7,Home,21,15.3,0
ORD506994,CUST101543,560099,2025-05-30 02:24:03,1241.01,28.3,Electronics,22,21.3,1
